contract_version,run_id,method,pass_index,relative_path,duration_ns,score_status,score_failure_code
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0402.JPG,390286637,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0417.JPG,421793056,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0423.JPG,443739364,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0427.JPG,495594480,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0457.JPG,409791022,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0469.JPG,403231247,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0479.JPG,420025737,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0483.JPG,410622963,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0484.JPG,450807248,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0488.JPG,395155200,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0490.JPG,401949249,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0514.JPG,388275623,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0518.JPG,415713463,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0520.JPG,445910220,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0525.JPG,396575822,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0545.JPG,395608563,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0552.JPG,390175949,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0569.JPG,384920899,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0615.JPG,444236628,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0617.JPG,441410259,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0619.JPG,424331470,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0621.JPG,385194735,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0629.JPG,443568006,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0631.JPG,402403236,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0648.JPG,406536335,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0654.JPG,444343595,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0657.JPG,427384463,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0659.JPG,444760623,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0674.JPG,398541512,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0684.JPG,392830171,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0685.JPG,430419155,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0688.JPG,417962321,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0690.JPG,438024531,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0694.JPG,393361968,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0705.JPG,395075432,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0725.JPG,419105767,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0730.JPG,511520645,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0735.JPG,518786778,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0739.JPG,406301426,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0751.JPG,432829966,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0755.JPG,407753216,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0764.JPG,524061206,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0768.JPG,491775544,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0779.JPG,470651603,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0784.JPG,421645877,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0796.JPG,478019111,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0797.JPG,399441002,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0800.JPG,427917166,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0804.JPG,435363683,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0811.JPG,418590945,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0844.JPG,432981624,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0869.JPG,397895824,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0871.JPG,427171068,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0892.JPG,434348746,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0900.JPG,428216473,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0920.JPG,439769316,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0923.JPG,388584682,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0935.JPG,414884211,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0940.JPG,430967171,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0952.JPG,429056110,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0957.JPG,426584565,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0964.JPG,387127818,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0971.JPG,418378735,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0974.JPG,391917136,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0989.JPG,432568407,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0994.JPG,410840304,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/1000.JPG,418957663,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/000.JPG,443002098,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/001.JPG,436754490,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/002.JPG,460178489,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/003.JPG,392172766,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/004.JPG,487237040,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/005.JPG,474280824,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/006.JPG,422083836,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/007.JPG,445304938,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/008.JPG,424125071,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/009.JPG,457869264,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/010.JPG,456698636,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/011.JPG,438237292,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/012.JPG,414027632,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/013.JPG,418343935,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/014.JPG,435626064,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/015.JPG,403137504,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/016.JPG,428813882,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/017.JPG,395609414,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/018.JPG,397724897,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/019.JPG,387776690,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/020.JPG,422095527,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/021.JPG,447705667,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/022.JPG,446645343,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/023.JPG,398374050,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/024.JPG,426702532,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/025.JPG,459196465,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/026.JPG,384419632,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/027.JPG,413865790,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/028.JPG,425445973,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/029.JPG,450198739,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/030.JPG,413796762,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/031.JPG,399828236,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/032.JPG,435481444,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/033.JPG,433475927,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/034.JPG,457013431,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/035.JPG,455996664,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/036.JPG,415315968,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/037.JPG,410847673,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/038.JPG,416329012,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/039.JPG,418427780,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/040.JPG,408078366,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/041.JPG,393010887,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/042.JPG,382990023,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/043.JPG,385219362,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/044.JPG,430158177,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/045.JPG,523956793,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/046.JPG,481876401,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/047.JPG,569206479,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/048.JPG,607693813,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/049.JPG,495428584,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/050.JPG,559917442,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/051.JPG,456400678,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/052.JPG,471778920,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/053.JPG,405916509,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/054.JPG,492441547,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/055.JPG,504610684,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/056.JPG,473949922,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/057.JPG,401602179,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/058.JPG,393613440,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/059.JPG,394957098,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/060.JPG,421558899,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/061.JPG,434111245,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/062.JPG,409097115,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/063.JPG,389485913,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/064.JPG,408970927,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/065.JPG,402930451,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/066.JPG,430262838,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/067.JPG,530328759,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/068.JPG,425171247,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/069.JPG,399373969,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/070.JPG,497496342,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/071.JPG,404514509,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/072.JPG,396178813,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/073.JPG,519752198,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/074.JPG,445171139,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/075.JPG,525787119,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/076.JPG,420612961,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/077.JPG,405078744,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/078.JPG,500231878,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/079.JPG,421996661,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/080.JPG,431421701,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/081.JPG,405778480,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/082.JPG,400458043,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/083.JPG,463964170,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/084.JPG,418818656,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/085.JPG,495873886,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/086.JPG,402944198,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/087.JPG,389222618,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/088.JPG,374139461,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/089.JPG,418345921,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/090.JPG,445756371,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/091.JPG,457144045,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/092.JPG,540849331,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/093.JPG,543924493,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/094.JPG,458205409,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/095.JPG,455935434,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/096.JPG,445142874,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/097.JPG,432703598,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/098.JPG,424103444,ok,
first-fixed-final-test-scoring/v0.1,visa-pcb1-v0-1-first-fixed,patch_hog_one_class_svm,3,pcb1/Data/Images/Anomaly/099.JPG,410757111,ok,
